Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
INTRO	INTRO1	19	hubertj	FSI2017	Tue Jun 13 17:04:06 2017	FALSE	FALSE	ask_question("what to do?")	
