Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
INTRO	INTRO1	17	hubertj	FSI2017	Tue Jun 13 17:03:54 2017	TRUE	FALSE	SKIPPED	
