Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
INTRO	INTRO1	23	signoret	FSI2017	Mon Jun 12 16:13:32 2017	TRUE	FALSE	names(world.pop) <- year	
