Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
INTRO	INTRO2	9	hubertj	FSI2017	Mon Jun 12 12:05:12 2017	FALSE	FALSE	The same as "result"	
