Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
INTRO	INTRO2	5	hubertj	FSI2017	Mon Jun 12 12:05:09 2017	TRUE	FALSE	SKIPPED	
