Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
INTRO	INTRO1	12	haixiaow	FSI2017	Thu Jun 15 10:03:22 2017	TRUE	FALSE	course <- "social science"	
