Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
INTRO	INTRO1	10	haixiaow	FSI2017	Thu Jun 15 10:03:05 2017	TRUE	FALSE	result	
