Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
INTRO	INTRO1	6	haixiaow	FSI2017	Thu Jun 15 10:02:21 2017	TRUE	FALSE	10^2	
