Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
INTRO	INTRO1	7	haixiaow	FSI2017	Thu Jun 15 10:02:36 2017	TRUE	FALSE	sqrt(9)	
