Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
MEASUREMENT	MEASUREMENT1	11	tsimko	FSI2017	Mon Jun 12 20:39:14 2017	FALSE	TRUE	prop.table(1:4, 2)	Error in margin.table(x, margin) : 'x' is not an array

