Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
MEASUREMENT	MEASUREMENT1	11	tsimko	FSI2017	Mon Jun 12 20:37:40 2017	FALSE	TRUE	prop.table(afghan$province, afghan$employed)	Error in margin.table(x, margin) : 'x' is not an array

