Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
INTRO	INTRO2	23	mpachon	FSI2017	Mon Jun 12 17:59:46 2017	FALSE	TRUE	load(utils)	Error in load(utils) : object 'utils' not found

