Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
INTRO	INTRO2	19	mpachon	FSI2017	Mon Jun 12 17:55:53 2017	TRUE	FALSE	dim(UNpop)	
