Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
CAUSALITY	CAUSALITY1	6	haixiaow	FSI2017	Thu Jun 15 10:55:45 2017	TRUE	FALSE	They are the same	
