Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
CAUSALITY	CAUSALITY1	15	haixiaow	FSI2017	Thu Jun 15 10:05:38 2017	FALSE	FALSE	socratic_swirl("CAUSALITY", "CAUSALITY1")	
