Course	Lesson	Exercise	Student	Instructor	Date	isCorrect	isError	Command	ErrorMassage
CAUSALITY	CAUSALITY1	2	haixiaow	FSI2017	Thu Jun 15 10:06:48 2017	FALSE	FALSE	neither of these	
